83 0.0000E+00 0.7922E-01 0.5859E-02 0.0000E+00 70.00 0.0000E+00
84 0.0000E+00 0.7034E-01 0.6229E-02 0.0000E+00 60.00 0.7134E-05
85 0.0000E+00 0.8130E-01 0.6613E-02 0.0000E+00 71.00 0.0000E+00
86 0.0000E+00 0.7831E-01 0.7203E-02 0.0000E+00 74.00 0.0000E+00
87 0.0000E+00 0.7501E-01 0.7629E-02 0.0000E+00 63.00 0.0000E+00
88 0.0000E+00 0.9839E-01 0.8296E-02 0.0000E+00 98.00 0.1936E-04
89 0.0000E+00 0.8441E-01 0.9100E-02 0.0000E+00 90.00 0.1573E-04
90 0.0000E+00 0.8215E-01 0.9997E-02 0.0000E+00 79.00 0.1334E-04
91 0.0000E+00 0.8234E-01 0.1113E-01 0.0000E+00 81.00 0.3294E-05
92 0.0000E+00 0.1024 0.1268E-01 0.0000E+00 100.0 0.4661E-04
93 0.0000E+00 0.1397 0.1480E-01 0.0000E+00 147.0 0.1506E-04
94 0.0000E+00 0.1396 0.1653E-01 0.0000E+00 113.0 0.0000E+00
95 0.0000E+00 0.2029 0.1956E-01 0.0000E+00 169.0 0.4529E-04
96 0.0000E+00 0.1548 0.2342E-01 0.0000E+00 141.0 0.0000E+00
97 0.0000E+00 0.1900 0.3188E-01 0.0000E+00 190.0 0.4842E-04
98 0.0000E+00 0.4274 0.5239E-01 0.0000E+00 423.0 0.6841E-04
99 0.0000E+00 0.6831 0.1405 0.0000E+00 660.0 0.2592E-03
