1 37 63 61631 1279 0.2075E-01
1 37 64 61026 874 0.1432E-01
1 37 65 62036 895 0.1443E-01
1 37 66 61459 669 0.1089E-01
1 37 67 61920 599 0.9674E-02
1 37 68 61402 412 0.6710E-02
1 37 69 61176 326 0.5329E-02
1 37 70 61805 276 0.4466E-02
1 37 71 61622 259 0.4203E-02
1 37 72 62057 274 0.4415E-02
1 37 73 61593 192 0.3117E-02
1 37 74 61848 181 0.2927E-02
1 38 38 63059 22342 0.3543
1 38 39 63188 21313 0.3373
1 38 40 63118 20159 0.3194
1 38 41 63165 19187 0.3038
1 38 42 62469 17534 0.2807
1 38 43 63544 17518 0.2757
1 38 44 63156 16171 0.2560
1 38 45 63547 15553 0.2447
1 38 46 63485 14483 0.2281
1 38 47 63267 13348 0.2110
1 38 48 63433 12568 0.1981
1 38 49 63320 11497 0.1816
1 38 50 63014 10326 0.1639
1 38 51 63355 9695 0.1530
1 38 52 63763 9144 0.1434
1 38 53 63953 8504 0.1330
1 38 54 63700 7393 0.1161
1 38 55 63162 6243 0.9884E-01
1 38 56 63217 5536 0.8757E-01
1 38 57 63142 4832 0.7653E-01
1 38 58 62989 3960 0.6287E-01
1 38 59 63439 3722 0.5867E-01
1 38 60 63719 3248 0.5097E-01
1 38 61 63058 2441 0.3871E-01
1 38 62 63056 2054 0.3257E-01
1 38 63 63144 1751 0.2773E-01
1 38 64 63412 1509 0.2380E-01
1 38 65 63670 1222 0.1919E-01
